Fecha|Valor
2005-01-02 07:00:00|1.3
2005-01-03 07:00:00|4.3
2005-01-04 07:00:00|1.4
2005-01-05 07:00:00|3.6
2005-01-06 07:00:00|2.2
2005-01-07 07:00:00|1.7
2005-01-08 07:00:00|2.5
2005-01-09 07:00:00|3.8
2005-01-10 07:00:00|1.5
2005-01-12 07:00:00|3.6
2005-01-13 07:00:00|3.4
2005-01-14 07:00:00|4.1
2005-01-15 07:00:00|2.2
2005-01-16 07:00:00|3.6
2005-01-17 07:00:00|1.9
2005-01-18 07:00:00|2.8
2005-01-21 07:00:00|7.8
2005-01-22 07:00:00|3.5
2005-01-23 07:00:00|3.2
2005-01-25 07:00:00|2.5
2005-01-26 07:00:00|4.4
2005-01-27 07:00:00|3.3
2005-01-28 07:00:00|1.9
2005-01-29 07:00:00|4.5
2005-01-30 07:00:00|2.3
2005-01-31 07:00:00|4.0
2005-02-01 07:00:00|5.0
2005-02-02 07:00:00|2.1
2005-02-04 07:00:00|2.6
2005-02-06 07:00:00|2.5
2005-02-07 07:00:00|2.3
2005-02-08 07:00:00|2.1
2005-02-10 07:00:00|3.5
2005-02-12 07:00:00|1.1
2005-02-13 07:00:00|1.1
2005-02-17 07:00:00|1.8
2005-02-18 07:00:00|2.2
2005-02-19 07:00:00|1.9
2005-02-20 07:00:00|1.5
2005-02-21 07:00:00|1.5
2005-02-22 07:00:00|4.1
2005-02-23 07:00:00|3.1
2005-02-25 07:00:00|9.4
2005-02-26 07:00:00|1.3
2005-02-27 07:00:00|5.5
2005-03-03 07:00:00|11.9
2005-03-05 07:00:00|3.4
2005-03-08 07:00:00|2.6
2005-03-09 07:00:00|1.9
2005-03-10 07:00:00|1.8
2005-03-11 07:00:00|3.0
2005-03-12 07:00:00|2.8
2005-03-13 07:00:00|3.2
2005-03-14 07:00:00|3.7
2005-03-19 07:00:00|4.4
2005-03-21 07:00:00|4.1
2005-03-22 07:00:00|3.1
2005-03-25 07:00:00|8.0
2005-03-26 07:00:00|1.6
2005-03-28 07:00:00|5.1
2005-03-31 07:00:00|16.1
2005-04-01 07:00:00|2.3
2005-04-02 07:00:00|1.1
2005-04-03 07:00:00|1.3
2005-04-04 07:00:00|3.2
2005-04-06 07:00:00|6.2
2005-04-07 07:00:00|2.6
2005-04-08 07:00:00|3.5
2005-04-09 07:00:00|2.5
2005-04-10 07:00:00|2.1
2005-04-11 07:00:00|3.9
2005-04-12 07:00:00|1.7
2005-04-13 07:00:00|1.3
2005-04-14 07:00:00|3.0
2005-04-16 07:00:00|8.9
2005-04-17 07:00:00|3.3
2005-04-18 07:00:00|2.3
2005-04-19 07:00:00|3.7
2005-04-20 07:00:00|1.8
2005-04-23 07:00:00|12.2
2005-04-24 07:00:00|5.2
2005-04-25 07:00:00|2.6
2005-04-26 07:00:00|1.9
2005-04-27 07:00:00|1.2
2005-04-28 07:00:00|2.3
2005-04-29 07:00:00|5.4
2005-04-30 07:00:00|2.2
2005-05-01 07:00:00|3.6
2005-05-04 07:00:00|7.9
2005-05-05 07:00:00|1.4
2005-05-07 07:00:00|3.4
2005-05-08 07:00:00|2.7
2005-05-09 07:00:00|2.6
2005-05-10 07:00:00|3.9
2005-05-11 07:00:00|3.2
2005-05-12 07:00:00|3.0
2005-05-13 07:00:00|2.1
2005-05-16 07:00:00|4.7
2005-05-18 07:00:00|2.8
2005-05-20 07:00:00|6.6
2005-05-21 07:00:00|1.1
2005-05-22 07:00:00|3.3
2005-05-25 07:00:00|3.7
2005-05-26 07:00:00|1.0
2005-05-27 07:00:00|1.8
2005-05-28 07:00:00|2.4
2005-05-29 07:00:00|4.4
2005-05-30 07:00:00|1.5
2005-05-31 07:00:00|4.7
2005-06-02 07:00:00|9.3
2005-06-03 07:00:00|1.8
2005-06-04 07:00:00|1.2
2005-06-05 07:00:00|2.9
2005-06-06 07:00:00|4.8
2005-06-08 07:00:00|5.5
2005-06-09 07:00:00|1.2
2005-06-10 07:00:00|2.3
2005-06-11 07:00:00|1.1
2005-06-12 07:00:00|3.0
2005-06-13 07:00:00|2.3
2005-06-14 07:00:00|3.0
2005-06-15 07:00:00|1.9
2005-06-16 07:00:00|3.7
2005-06-17 07:00:00|2.7
2005-06-18 07:00:00|2.9
2005-06-19 07:00:00|2.4
2005-06-20 07:00:00|1.6
2005-06-21 07:00:00|3.4
2005-06-22 07:00:00|3.8
