Fecha|Valor
2013-06-01 07:00:00|1.4
2013-06-02 07:00:00|2.3
2013-06-03 07:00:00|0.3
2013-06-04 07:00:00|2.1
2013-06-05 07:00:00|1.6
2013-06-07 07:00:00|2.0
2013-06-08 07:00:00|0.5
2013-06-09 07:00:00|2.8
2013-06-10 07:00:00|2.3
2013-06-11 07:00:00|0.7
2013-06-12 07:00:00|1.7
2013-06-13 07:00:00|3.3
2013-06-14 07:00:00|1.1
2013-06-17 07:00:00|1.7
2013-06-18 07:00:00|5.4
2013-06-19 07:00:00|2.6
2013-06-20 07:00:00|1.5
2013-06-21 07:00:00|2.0
2013-06-22 07:00:00|0.9
2013-06-23 07:00:00|1.5
2013-06-24 07:00:00|1.7
2013-06-25 07:00:00|1.8
2013-06-26 07:00:00|1.9
2013-06-27 07:00:00|1.8
2013-06-28 07:00:00|1.1
2013-06-29 07:00:00|2.6
2013-06-30 07:00:00|1.5
