Fecha|Valor
2012-01-01 07:00:00|0.0
2012-01-02 07:00:00|1.4
2012-01-03 07:00:00|6.9
2012-01-04 07:00:00|1.3
2012-01-05 07:00:00|1.2
2012-01-06 07:00:00|6.5
2012-01-07 07:00:00|2.3
2012-01-08 07:00:00|4.0
2012-01-09 07:00:00|0.0
2012-01-10 07:00:00|0.0
2012-01-11 07:00:00|1.7
2012-01-12 07:00:00|0.0
2012-01-13 07:00:00|0.0
2012-01-14 07:00:00|0.6
2012-01-15 07:00:00|0.1
2012-01-16 07:00:00|8.3
2012-01-17 07:00:00|0.0
2012-01-18 07:00:00|1.6
2012-01-19 07:00:00|5.5
2012-01-20 07:00:00|4.6
2012-01-21 07:00:00|5.3
2012-01-22 07:00:00|4.9
2012-01-23 07:00:00|0.0
2012-01-24 07:00:00|6.2
2012-01-25 07:00:00|1.9
2012-01-26 07:00:00|2.9
2012-01-27 07:00:00|0.8
2012-01-28 07:00:00|0.3
2012-01-29 07:00:00|0.0
2012-01-30 07:00:00|8.2
2012-01-31 07:00:00|0.2
2012-02-01 07:00:00|1.5
2012-02-02 07:00:00|0.0
2012-02-03 07:00:00|0.2
2012-02-04 07:00:00|0.3
2012-02-05 07:00:00|0.0
2012-02-06 07:00:00|0.4
2012-02-07 07:00:00|0.2
2012-02-08 07:00:00|0.8
2012-02-09 07:00:00|0.4
2012-02-10 07:00:00|1.3
2012-02-11 07:00:00|3.2
2012-02-12 07:00:00|1.6
2012-02-13 07:00:00|1.5
2012-02-14 07:00:00|2.9
2012-02-15 07:00:00|3.4
2012-02-16 07:00:00|2.1
2012-02-17 07:00:00|1.2
2012-02-18 07:00:00|0.4
2012-02-19 07:00:00|3.8
2012-02-20 07:00:00|3.1
2012-02-21 07:00:00|0.6
2012-02-22 07:00:00|0.3
2012-02-23 07:00:00|0.0
2012-02-24 07:00:00|0.0
2012-02-25 07:00:00|0.5
2012-02-26 07:00:00|1.5
2012-02-27 07:00:00|2.6
2012-02-28 07:00:00|18.9
2012-02-29 07:00:00|4.5
2012-03-01 07:00:00|7.2
2012-03-02 07:00:00|0.5
2012-03-03 07:00:00|0.1
2012-03-04 07:00:00|0.0
2012-03-05 07:00:00|0.1
2012-03-06 07:00:00|0.0
2012-03-07 07:00:00|0.0
2012-03-08 07:00:00|0.0
2012-03-09 07:00:00|0.0
2012-03-10 07:00:00|0.0
2012-03-11 07:00:00|1.1
2012-03-12 07:00:00|0.0
2012-03-13 07:00:00|0.7
2012-03-14 07:00:00|0.0
2012-03-15 07:00:00|1.0
2012-03-16 07:00:00|2.1
2012-03-17 07:00:00|0.1
2012-03-18 07:00:00|0.0
2012-03-19 07:00:00|3.7
2012-03-20 07:00:00|7.1
2012-03-21 07:00:00|1.1
2012-03-22 07:00:00|0.5
2012-03-23 07:00:00|5.9
2012-03-24 07:00:00|3.1
2012-03-25 07:00:00|1.2
2012-03-26 07:00:00|1.6
2012-03-27 07:00:00|16.8
2012-03-28 07:00:00|0.0
2012-03-29 07:00:00|0.0
2012-03-30 07:00:00|0.0
2012-03-31 07:00:00|0.0
2012-04-01 07:00:00|0.5
2012-04-02 07:00:00|0.2
2012-04-03 07:00:00|0.0
2012-04-04 07:00:00|0.2
2012-04-05 07:00:00|5.6
2012-04-06 07:00:00|9.4
2012-04-07 07:00:00|8.3
2012-04-08 07:00:00|11.5
2012-04-09 07:00:00|10.4
2012-04-10 07:00:00|6.1
2012-04-11 07:00:00|7.6
2012-04-12 07:00:00|0.8
2012-04-13 07:00:00|0.9
2012-04-14 07:00:00|3.9
2012-04-15 07:00:00|0.0
2012-04-16 07:00:00|0.1
2012-04-17 07:00:00|1.9
2012-04-18 07:00:00|0.5
2012-04-19 07:00:00|1.2
2012-04-20 07:00:00|10.0
2012-04-21 07:00:00|0.6
2012-04-22 07:00:00|2.1
2012-04-23 07:00:00|0.0
2012-04-24 07:00:00|0.0
2012-04-25 07:00:00|0.0
2012-04-26 07:00:00|1.4
2012-04-27 07:00:00|0.2
2012-04-28 07:00:00|1.2
2012-04-29 07:00:00|6.9
2012-04-30 07:00:00|10.6
2012-05-01 07:00:00|1.6
2012-05-02 07:00:00|0.8
2012-05-03 07:00:00|0.0
2012-05-04 07:00:00|0.0
2012-05-05 07:00:00|1.3
2012-05-06 07:00:00|0.0
2012-05-07 07:00:00|1.1
2012-05-08 07:00:00|1.0
2012-05-09 07:00:00|0.0
2012-05-10 07:00:00|0.0
2012-05-11 07:00:00|0.0
2012-05-12 07:00:00|0.0
2012-05-13 07:00:00|0.7
2012-05-14 07:00:00|0.6
2012-05-15 07:00:00|1.4
2012-05-16 07:00:00|0.0
2012-05-17 07:00:00|0.2
2012-05-18 07:00:00|0.0
2012-05-19 07:00:00|0.1
2012-05-20 07:00:00|0.0
2012-05-21 07:00:00|0.2
2012-05-22 07:00:00|3.7
2012-05-23 07:00:00|0.0
2012-05-24 07:00:00|0.0
2012-05-25 07:00:00|0.0
2012-05-26 07:00:00|0.0
2012-05-27 07:00:00|0.0
2012-05-28 07:00:00|0.2
2012-05-29 07:00:00|0.6
2012-05-30 07:00:00|0.0
2012-05-31 07:00:00|0.0
2012-06-01 07:00:00|0.0
2012-06-02 07:00:00|0.4
2012-06-03 07:00:00|0.0
2012-06-04 07:00:00|0.0
2012-06-05 07:00:00|0.0
2012-06-06 07:00:00|0.0
2012-06-07 07:00:00|0.0
2012-06-08 07:00:00|0.0
2012-06-09 07:00:00|0.1
2012-06-10 07:00:00|0.0
2012-06-11 07:00:00|0.0
2012-06-12 07:00:00|0.0
2012-06-13 07:00:00|0.0
2012-06-14 07:00:00|0.0
2012-06-15 07:00:00|0.0
2012-06-16 07:00:00|0.0
2012-06-17 07:00:00|0.0
2012-06-18 07:00:00|0.0
2012-06-19 07:00:00|0.0
2012-06-20 07:00:00|0.0
2012-06-21 07:00:00|0.0
2012-06-22 07:00:00|0.0
2012-06-23 07:00:00|1.3
2012-06-24 07:00:00|0.0
2012-06-25 07:00:00|0.3
2012-06-26 07:00:00|0.0
2012-06-27 07:00:00|0.0
2012-06-28 07:00:00|0.0
2012-06-29 07:00:00|0.0
2012-06-30 07:00:00|0.5
2012-07-01 07:00:00|0.0
2012-07-02 07:00:00|0.0
2012-07-03 07:00:00|0.0
2012-07-04 07:00:00|0.0
2012-07-05 07:00:00|0.0
2012-07-06 07:00:00|0.0
2012-07-07 07:00:00|0.0
2012-07-08 07:00:00|0.0
2012-07-09 07:00:00|0.0
2012-07-10 07:00:00|0.0
2012-07-11 07:00:00|0.0
2012-07-12 07:00:00|0.0
2012-07-13 07:00:00|0.0
2012-07-14 07:00:00|1.0
2012-07-15 07:00:00|0.0
2012-07-16 07:00:00|0.0
2012-07-17 07:00:00|0.0
2012-07-18 07:00:00|0.0
2012-07-19 07:00:00|0.0
2012-07-20 07:00:00|0.0
2012-07-21 07:00:00|0.0
2012-07-22 07:00:00|0.0
2012-07-23 07:00:00|0.1
2012-07-24 07:00:00|0.4
2012-07-25 07:00:00|0.0
2012-07-26 07:00:00|0.0
2012-07-27 07:00:00|0.1
2012-07-28 07:00:00|0.1
2012-07-29 07:00:00|0.3
2012-07-30 07:00:00|0.3
2012-07-31 07:00:00|0.0
2012-08-01 07:00:00|0.0
2012-08-02 07:00:00|0.0
2012-08-03 07:00:00|0.0
2012-08-04 07:00:00|0.0
2012-08-05 07:00:00|0.0
2012-08-06 07:00:00|0.0
2012-08-07 07:00:00|0.0
2012-08-08 07:00:00|0.0
2012-08-09 07:00:00|0.0
2012-08-10 07:00:00|0.0
2012-08-11 07:00:00|0.0
2012-08-12 07:00:00|0.0
2012-08-13 07:00:00|0.0
2012-08-14 07:00:00|0.7
2012-08-15 07:00:00|0.0
2012-08-16 07:00:00|0.0
2012-08-17 07:00:00|1.2
2012-08-18 07:00:00|0.0
2012-08-19 07:00:00|0.0
2012-08-20 07:00:00|0.0
2012-08-21 07:00:00|0.0
