Fecha|Valor
2009-02-01 07:00:00|0.8
2009-02-02 07:00:00|0.0
2009-02-03 07:00:00|0.0
2009-02-04 07:00:00|0.0
2009-02-05 07:00:00|0.0
2009-02-06 07:00:00|0.0
2009-02-07 07:00:00|4.6
2009-02-08 07:00:00|0.1
2009-02-09 07:00:00|0.0
2009-02-10 07:00:00|0.0
2009-02-11 07:00:00|3.0
2009-02-12 07:00:00|10.0
2009-02-13 07:00:00|10.1
2009-02-14 07:00:00|0.0
2009-02-15 07:00:00|10.3
2009-02-16 07:00:00|10.2
2009-02-17 07:00:00|5.1
2009-02-18 07:00:00|2.2
2009-02-19 07:00:00|0.9
2009-02-20 07:00:00|0.3
2009-02-21 07:00:00|0.0
2009-02-22 07:00:00|1.8
2009-02-23 07:00:00|0.0
2009-02-24 07:00:00|0.0
2009-02-25 07:00:00|7.8
2009-02-26 07:00:00|3.2
2009-02-27 07:00:00|8.2
