Fecha|Valor
2009-03-01 07:00:00|16.1
2009-03-02 07:00:00|15.6
2009-03-03 07:00:00|16.5
2009-03-04 07:00:00|16.3
2009-03-05 07:00:00|17.3
2009-03-06 07:00:00|17.0
2009-03-07 07:00:00|16.0
2009-03-08 07:00:00|17.3
2009-03-09 07:00:00|17.5
2009-03-10 07:00:00|17.2
2009-03-11 07:00:00|15.8
2009-03-12 07:00:00|16.4
2009-03-13 07:00:00|15.4
2009-03-14 07:00:00|15.4
2009-03-15 07:00:00|16.5
2009-03-16 07:00:00|16.8
2009-03-17 07:00:00|14.4
2009-03-18 07:00:00|15.4
2009-03-19 07:00:00|14.6
2009-03-20 07:00:00|15.8
2009-03-21 07:00:00|15.6
2009-03-22 07:00:00|15.4
2009-03-23 07:00:00|14.1
2009-03-24 07:00:00|14.6
2009-03-25 07:00:00|14.7
2009-03-26 07:00:00|15.9
2009-03-27 07:00:00|15.3
2009-03-28 07:00:00|15.7
2009-03-29 07:00:00|14.8
2009-03-30 07:00:00|16.0
2009-03-31 07:00:00|14.9
2009-07-01 07:00:00|15.8
2009-07-02 07:00:00|18.0
2009-07-03 07:00:00|18.3
2009-07-04 07:00:00|15.9
2009-07-05 07:00:00|16.8
2009-07-06 07:00:00|17.9
2009-07-07 07:00:00|17.5
2009-07-08 07:00:00|17.1
2009-07-09 07:00:00|17.9
2009-07-11 07:00:00|16.9
2009-07-12 07:00:00|18.2
2009-07-13 07:00:00|18.8
2009-07-14 07:00:00|17.4
2009-07-15 07:00:00|16.6
2009-07-16 07:00:00|17.1
2009-07-18 07:00:00|17.2
2009-07-19 07:00:00|18.4
2009-07-20 07:00:00|16.8
2009-07-21 07:00:00|17.1
2009-07-22 07:00:00|16.9
2009-07-23 07:00:00|18.5
2009-07-24 07:00:00|18.0
2009-07-25 07:00:00|18.3
2009-07-26 07:00:00|18.5
2009-07-27 07:00:00|18.3
2009-07-28 07:00:00|17.4
2009-07-29 07:00:00|16.5
2009-07-30 07:00:00|16.6
2009-07-31 07:00:00|17.9
2017-11-30 07:00:00|15.9
2017-12-01 07:00:00|15.8
2017-12-02 07:00:00|15.9
2017-12-03 07:00:00|17.400000000000002
2017-12-04 07:00:00|16.45
2017-12-05 07:00:00|18.4
2017-12-06 07:00:00|18.75
2017-12-07 07:00:00|16.15
2017-12-08 07:00:00|15.65
2017-12-09 07:00:00|16.2
2017-12-10 07:00:00|14.6
2017-12-11 07:00:00|14.7
2017-12-12 07:00:00|15.5
2017-12-13 07:00:00|16.05
2017-12-14 07:00:00|17.65
2017-12-15 07:00:00|20.733333333333334
2017-12-16 07:00:00|16.950000000000003
2017-12-17 07:00:00|17.3
2017-12-18 07:00:00|16.8
2017-12-19 07:00:00|17.05
2017-12-20 07:00:00|16.25
2017-12-21 07:00:00|16.9
2017-12-22 07:00:00|16.0
2017-12-23 07:00:00|16.4
2017-12-24 07:00:00|15.6
2017-12-25 07:00:00|14.35
2017-12-26 07:00:00|14.100000000000001
