Fecha|Valor
2017-09-02 00:00:00|3.6
2017-09-03 00:00:00|2.9
2017-09-04 00:00:00|8.700000000000001
2017-09-05 00:00:00|7.8
2017-09-06 00:00:00|6.699999999999999
2017-09-07 00:00:00|5.1
2017-09-08 00:00:00|5.7
2017-09-09 00:00:00|0.2
2017-09-10 00:00:00|0.6
2017-09-11 00:00:00|2.1999999999999997
2017-09-12 00:00:00|7.1000000000000005
2017-09-13 00:00:00|3.5
2017-09-14 00:00:00|2.1
2017-09-15 00:00:00|5.799999999999999
2017-09-16 00:00:00|3.9000000000000004
2017-09-17 00:00:00|2.6
2017-09-18 00:00:00|3.9000000000000004
2017-09-19 00:00:00|5.3
2017-09-20 00:00:00|6.200000000000001
2017-09-21 00:00:00|7.5
2017-09-22 00:00:00|7.1
2017-09-23 00:00:00|6.6
2017-09-24 00:00:00|0.2
2017-09-25 00:00:00|3.1
2017-09-26 00:00:00|3.6
2017-09-27 00:00:00|4.7
2017-09-28 00:00:00|7.800000000000001
2017-09-29 00:00:00|2.5000000000000004
2017-09-30 00:00:00|4.3999999999999995
2017-10-01 00:00:00|3.4000000000000004
2017-10-02 00:00:00|3.4000000000000004
2017-10-03 00:00:00|0.1
2017-10-04 00:00:00|3.0
2017-10-05 00:00:00|0.6000000000000001
2017-10-06 00:00:00|0.0
2017-10-07 00:00:00|3.9000000000000004
2017-10-08 00:00:00|0.4
2017-10-09 00:00:00|5.8999999999999995
2017-10-10 00:00:00|0.0
2017-10-11 00:00:00|4.499999999999999
2017-10-12 00:00:00|1.3
2017-10-13 00:00:00|2.2
2017-10-14 00:00:00|1.7
2017-10-15 00:00:00|1.4999999999999998
2017-10-16 00:00:00|4.199999999999999
2017-10-17 00:00:00|6.1
2017-10-18 00:00:00|9.299999999999999
2017-10-19 00:00:00|3.1
2017-10-20 00:00:00|1.0
2017-10-21 00:00:00|2.1999999999999997
2017-10-22 00:00:00|2.0
2017-10-23 00:00:00|0.0
2017-10-24 00:00:00|4.2
2017-10-25 00:00:00|0.0
2017-10-26 00:00:00|0.5
2017-10-27 00:00:00|3.4
2017-10-28 00:00:00|5.8999999999999995
2017-10-29 00:00:00|0.0
2017-10-30 00:00:00|0.0
2017-10-31 00:00:00|1.7000000000000002
2017-11-01 00:00:00|0.0
2017-11-02 00:00:00|0.0
2017-11-03 00:00:00|0.0
2017-11-04 00:00:00|0.0
2017-11-05 00:00:00|0.0
2017-11-06 00:00:00|0.0
2017-11-07 00:00:00|0.0
2017-11-08 00:00:00|0.0
2017-11-09 00:00:00|0.0
2017-11-10 00:00:00|0.0
2017-11-11 00:00:00|0.0
2017-11-12 00:00:00|0.0
2017-11-13 00:00:00|0.0
2017-11-14 00:00:00|0.0
2017-11-15 00:00:00|0.0
2017-11-16 00:00:00|0.0
2017-11-17 00:00:00|0.0
2017-11-18 00:00:00|0.0
2017-11-19 00:00:00|0.0
2017-11-20 00:00:00|0.0
2017-11-21 00:00:00|0.0
2017-11-22 00:00:00|0.0
2017-11-23 00:00:00|0.0
2017-11-24 00:00:00|0.0
2017-11-25 00:00:00|0.0
2017-11-26 00:00:00|0.0
2017-11-27 00:00:00|0.0
2017-11-28 00:00:00|0.0
2017-11-29 00:00:00|0.0
2017-11-30 00:00:00|0.0
2017-12-01 00:00:00|0.0
2017-12-02 00:00:00|0.0
2017-12-03 00:00:00|0.0
2017-12-04 00:00:00|0.0
2017-12-05 00:00:00|0.0
2017-12-06 00:00:00|0.0
2017-12-07 00:00:00|0.0
2017-12-08 00:00:00|0.0
2017-12-09 00:00:00|0.0
2017-12-10 00:00:00|0.0
2017-12-11 00:00:00|0.0
2017-12-12 00:00:00|0.0
2017-12-13 00:00:00|0.0
2017-12-14 00:00:00|0.0
2017-12-15 00:00:00|0.0
2017-12-16 00:00:00|0.0
2017-12-17 00:00:00|0.0
2017-12-18 00:00:00|0.0
2017-12-19 00:00:00|0.0
2017-12-20 00:00:00|0.0
2017-12-21 00:00:00|0.0
2017-12-22 00:00:00|0.0
2017-12-23 00:00:00|0.0
2017-12-24 00:00:00|0.0
2017-12-25 00:00:00|0.0
2017-12-26 00:00:00|0.0
2017-12-27 00:00:00|0.0
2017-12-28 00:00:00|0.0
2017-12-29 00:00:00|0.0
2017-12-30 00:00:00|0.0
2017-12-31 00:00:00|0.0
2018-01-01 00:00:00|0.0
2018-01-02 00:00:00|0.0
2018-01-03 00:00:00|0.0
2018-01-04 00:00:00|0.0
2018-01-05 00:00:00|0.0
2018-01-06 00:00:00|0.0
2018-01-07 00:00:00|0.0
2018-01-08 00:00:00|0.0
2018-01-09 00:00:00|0.0
2018-01-10 00:00:00|0.0
2018-01-11 00:00:00|0.0
2018-01-12 00:00:00|0.0
2018-01-13 00:00:00|0.0
2018-01-14 00:00:00|0.0
2018-01-15 00:00:00|0.0
2018-01-16 00:00:00|0.0
2018-01-17 00:00:00|0.0
2018-01-18 00:00:00|0.0
2018-01-19 00:00:00|0.0
2018-01-20 00:00:00|0.0
2018-01-21 00:00:00|0.0
2018-01-22 00:00:00|0.0
2018-01-23 00:00:00|0.0
2018-01-24 00:00:00|0.0
2018-01-25 00:00:00|0.0
2018-01-26 00:00:00|0.0
2018-01-27 00:00:00|0.0
2018-01-28 00:00:00|0.0
2018-01-29 00:00:00|0.0
2018-01-30 00:00:00|0.0
2018-01-31 00:00:00|0.0
2018-02-01 00:00:00|0.0
2018-02-02 00:00:00|0.0
2018-02-03 00:00:00|0.0
2018-02-04 00:00:00|0.0
2018-02-05 00:00:00|0.0
2018-02-06 00:00:00|0.0
2018-02-07 00:00:00|0.0
2018-02-08 00:00:00|0.0
2018-02-09 00:00:00|0.0
2018-02-10 00:00:00|0.0
2018-02-11 00:00:00|0.0
2018-02-12 00:00:00|0.0
2018-02-13 00:00:00|0.0
2018-02-14 00:00:00|0.0
2018-02-15 00:00:00|0.0
2018-02-16 00:00:00|0.0
2018-02-17 00:00:00|0.0
2018-02-18 00:00:00|0.0
2018-02-19 00:00:00|0.0
2018-02-20 00:00:00|0.0
2018-02-21 00:00:00|0.0
2018-02-22 00:00:00|0.0
2018-02-23 00:00:00|0.0
2018-02-24 00:00:00|0.0
2018-02-25 00:00:00|0.0
2018-02-26 00:00:00|0.0
2018-02-27 00:00:00|0.0
2018-02-28 00:00:00|0.0
2018-03-01 00:00:00|0.0
2018-03-02 00:00:00|0.0
2018-03-03 00:00:00|0.0
2018-03-04 00:00:00|0.0
2018-03-05 00:00:00|0.0
2018-03-06 00:00:00|0.0
2018-03-07 00:00:00|0.0
2018-03-08 00:00:00|0.0
2018-03-09 00:00:00|0.0
2018-03-10 00:00:00|0.0
2018-03-11 00:00:00|0.0
2018-03-12 00:00:00|0.0
2018-03-13 00:00:00|0.0
2018-03-14 00:00:00|0.0
2018-03-15 00:00:00|0.0
2018-03-16 00:00:00|0.0
2018-03-17 00:00:00|0.0
2018-03-18 00:00:00|0.0
2018-03-19 00:00:00|0.0
2018-03-20 00:00:00|0.0
2018-03-21 00:00:00|0.0
2018-03-22 00:00:00|0.0
