Fecha|Valor
2005-01-01 00:00:00|10.706048387096793
2005-02-01 00:00:00|11.005059523809448
2005-03-01 00:00:00|11.240322580645147
2005-04-01 00:00:00|11.922321428571516
2005-05-01 00:00:00|11.397464342313787
2005-06-01 00:00:00|11.779523141655016
2005-07-01 00:00:00|10.977553763440804
2005-08-01 00:00:00|11.297777777777762
2005-09-01 00:00:00|11.47416666666673
2005-10-01 00:00:00|10.293333333333278
2005-11-01 00:00:00|10.760201149425278
2005-12-01 00:00:00|10.619861111111161
2006-01-01 00:00:00|10.81578947368421
2006-02-01 00:00:00|10.768330733229305
2006-03-01 00:00:00|11.252916666666676
2006-04-01 00:00:00|11.239722222222179
2006-05-01 00:00:00|11.27728494623658
2006-06-01 00:00:00|11.243888888888833
2006-07-01 00:00:00|11.504444444444522
2006-08-01 00:00:00|11.2609722222222
2006-09-01 00:00:00|10.577678571428546
2006-10-01 00:00:00|11.23430555555556
2006-11-01 00:00:00|10.811755952380945
2006-12-01 00:00:00|11.05577956989248
2007-01-01 00:00:00|11.261827956989276
2007-02-01 00:00:00|10.797159090908933
2007-03-01 00:00:00|11.322839506172853
2007-04-01 00:00:00|11.538793103448272
2007-05-01 00:00:00|11.623655913978524
2007-06-01 00:00:00|11.642777777777795
2007-07-01 00:00:00|10.96115591397855
2007-08-01 00:00:00|10.537231182795718
2007-09-01 00:00:00|10.9904166666666
2007-10-01 00:00:00|10.707661290322562
2007-11-01 00:00:00|10.841805555555522
2007-12-01 00:00:00|10.475574712643764
2008-01-01 00:00:00|10.180645161290304
2008-02-01 00:00:00|10.449404761904736
2008-06-01 00:00:00|10.741247484909431
2008-07-01 00:00:00|10.579166666666714
2008-08-01 00:00:00|10.250268817204255
2008-09-01 00:00:00|10.759305555555578
2008-10-01 00:00:00|10.399731182795655
2008-11-01 00:00:00|10.910555555555545
2008-12-01 00:00:00|10.584543010752705
2009-01-01 00:00:00|10.588844086021505
2009-02-01 00:00:00|10.339285714285705
2009-03-01 00:00:00|10.89375
2009-04-01 00:00:00|10.80324074074075
2009-05-01 00:00:00|10.924462365591419
2009-06-01 00:00:00|11.348363095238113
2009-07-01 00:00:00|11.481854838709666
2009-08-01 00:00:00|11.575555555555608
2009-09-01 00:00:00|11.639861111111047
2009-10-01 00:00:00|10.408064516129059
2009-11-01 00:00:00|10.879583333333297
2009-12-01 00:00:00|10.761827956989313
2010-01-01 00:00:00|10.955779569892371
2010-02-01 00:00:00|12.15416666666672
2010-03-01 00:00:00|11.904569892473148
2010-04-01 00:00:00|12.294879089615932
2010-05-01 00:00:00|11.990773405698793
2010-06-01 00:00:00|11.09972222222224
2010-07-01 00:00:00|10.686290322580671
2010-08-01 00:00:00|10.581720430107488
2010-09-01 00:00:00|9.938472222222233
2010-10-01 00:00:00|10.925940860215038
2010-11-01 00:00:00|10.815517241379336
2010-12-01 00:00:00|10.540591397849482
2011-01-01 00:00:00|10.040860215053824
2011-02-01 00:00:00|10.871604938271643
2011-03-01 00:00:00|10.480913978494604
2011-04-01 00:00:00|11.003472222222248
2011-05-01 00:00:00|11.443413978494595
2011-06-01 00:00:00|11.20666666666672
2011-07-01 00:00:00|11.290053763440865
2011-08-01 00:00:00|10.800940860215041
2011-09-01 00:00:00|11.032327586206954
2011-10-01 00:00:00|10.143010752688221
2011-11-01 00:00:00|10.643472222222227
2011-12-01 00:00:00|10.909946236559117
2012-01-01 00:00:00|10.869489247311874
2012-02-01 00:00:00|10.472413793103483
2012-03-01 00:00:00|11.37473118279569
2012-04-01 00:00:00|11.15986111111116
2012-05-01 00:00:00|11.524865591397818
2012-06-01 00:00:00|11.483750000000045
2012-07-01 00:00:00|11.815456989247329
2012-08-01 00:00:00|11.175268817204321
2012-09-01 00:00:00|11.42999999999994
2012-10-01 00:00:00|10.959274193548367
2012-11-01 00:00:00|10.8725
2012-12-01 00:00:00|10.802016129032287
2013-01-01 00:00:00|11.381182795698901
2013-02-01 00:00:00|11.112053571428497
2013-03-01 00:00:00|11.70981182795697
2013-04-01 00:00:00|11.46694444444447
2013-05-01 00:00:00|11.469489247311834
2013-06-01 00:00:00|11.526111111111197
2013-07-01 00:00:00|11.283888888888887
2013-08-01 00:00:00|11.236424731182797
2013-09-01 00:00:00|10.93541666666669
2013-10-01 00:00:00|11.109543010752692
2013-11-01 00:00:00|10.876111111111092
2013-12-01 00:00:00|10.813172043010782
2014-01-01 00:00:00|11.090725806451642
2014-02-01 00:00:00|11.01830357142859
2014-03-01 00:00:00|11.139650537634433
2014-04-01 00:00:00|11.704861111111086
2014-05-01 00:00:00|11.438709677419409
2014-06-01 00:00:00|11.492499999999987
2014-07-01 00:00:00|11.862634408602146
2014-08-01 00:00:00|11.114305555555527
2014-09-01 00:00:00|11.128194444444436
2014-10-01 00:00:00|11.211290322580684
2014-11-01 00:00:00|11.060833333333251
2014-12-01 00:00:00|11.117473118279575
2015-01-01 00:00:00|11.10940860215049
2015-02-01 00:00:00|11.45699404761908
2015-03-01 00:00:00|11.560080645161268
2015-04-01 00:00:00|11.905138888888859
2015-05-01 00:00:00|12.161021505376361
2015-06-01 00:00:00|12.251785714285688
2015-07-01 00:00:00|12.206317204301113
2015-08-01 00:00:00|12.151344086021489
2015-09-01 00:00:00|12.097361111111134
2015-10-01 00:00:00|11.635618279569924
2015-11-01 00:00:00|11.790972222222265
2015-12-01 00:00:00|11.908194444444417
2016-01-01 00:00:00|11.830779569892515
2016-02-01 00:00:00|12.663505747126411
2016-03-01 00:00:00|12.954435483870967
2016-04-01 00:00:00|12.785277777777777
2016-05-01 00:00:00|12.595161290322617
2016-06-01 00:00:00|11.860277777777748
2016-07-01 00:00:00|11.69193548387098
2016-08-01 00:00:00|11.941801075268902
2016-09-01 00:00:00|11.57744252873563
2016-10-01 00:00:00|11.40887096774195
2016-11-01 00:00:00|11.222083333333284
2016-12-01 00:00:00|10.861559139784937
2017-01-01 00:00:00|10.870967741935475
2017-02-01 00:00:00|10.71294642857145
2017-03-01 00:00:00|11.37634408602152
2017-04-01 00:00:00|11.751111111111078
2017-05-01 00:00:00|11.871505376344075
2017-06-01 00:00:00|11.662916666666659
2017-07-01 00:00:00|11.53944444444451
2017-08-01 00:00:00|11.215188172042968
2017-09-01 00:00:00|11.419166666666651
2017-10-01 00:00:00|11.456048387096818
2017-11-01 00:00:00|11.096111111111126
2017-12-01 00:00:00|10.956317204301104
2018-01-01 00:00:00|10.424731182795677
2018-02-01 00:00:00|10.984722222222235
2018-03-01 00:00:00|11.651075268817223
2018-04-01 00:00:00|11.090948275862033
2018-05-01 00:00:00|11.419892473118272
2018-06-01 00:00:00|11.64208333333337
2018-07-01 00:00:00|11.64247311827962
2018-08-01 00:00:00|11.641263440860225
2018-09-01 00:00:00|11.113888888888892
2018-10-01 00:00:00|10.974999999999977
2018-11-01 00:00:00|11.639027777777775
2018-12-01 00:00:00|11.044623655913938
2019-01-01 00:00:00|11.625806451612885
2019-02-01 00:00:00|11.891815476190464
2019-03-01 00:00:00|11.942069892473135
2019-04-01 00:00:00|11.870138888888839
2019-05-01 00:00:00|11.94784946236562
2019-06-01 00:00:00|12.0197222222222
2019-07-01 00:00:00|11.590053763440858
2019-08-01 00:00:00|11.740188172043034
2019-09-01 00:00:00|11.731944444444478
2019-10-01 00:00:00|10.95362903225801
2019-11-01 00:00:00|11.447361111111116
2019-12-01 00:00:00|11.287820512820495
2020-01-01 00:00:00|11.724038461538436
2020-02-01 00:00:00|11.41041666666667
2020-03-01 00:00:00|11.64360119047615
2020-04-01 00:00:00|12.089423076923028
2020-05-01 00:00:00|12.496726190476219
2020-06-01 00:00:00|11.784259259259285
