Fecha|Valor
2005-01-01 07:00:00|3.3
2005-01-02 07:00:00|1.8
2005-01-03 07:00:00|2.0
2005-01-04 07:00:00|1.0
2005-01-05 07:00:00|0.7
2005-01-06 07:00:00|2.3
2005-01-07 07:00:00|1.2
2005-01-08 07:00:00|2.8
2005-01-09 07:00:00|0.8
2005-01-10 07:00:00|0.8
2005-01-11 07:00:00|0.3
2005-01-15 07:00:00|0.5
2005-01-16 07:00:00|0.5
2005-01-17 07:00:00|1.5
2005-01-18 07:00:00|2.1
2005-01-19 07:00:00|1.4
2005-01-20 07:00:00|0.3
2005-01-21 07:00:00|2.2
2005-01-22 07:00:00|0.9
2005-01-23 07:00:00|1.2
2005-01-24 07:00:00|4.5
2005-01-25 07:00:00|0.3
2005-01-26 07:00:00|1.1
2005-01-27 07:00:00|1.3
2005-01-28 07:00:00|0.4
2005-01-29 07:00:00|1.0
2005-01-31 07:00:00|4.7
2005-02-03 07:00:00|0.5
2005-02-04 07:00:00|1.1
2005-02-05 07:00:00|0.9
2005-02-06 07:00:00|0.9
2005-02-07 07:00:00|1.7
2005-02-08 07:00:00|0.7
2005-02-09 07:00:00|2.4
2005-02-10 07:00:00|0.7
2005-02-11 07:00:00|0.2
2005-02-12 07:00:00|1.1
2005-02-13 07:00:00|1.2
2005-02-14 07:00:00|1.2
2005-02-16 07:00:00|2.7
2005-02-17 07:00:00|1.0
2005-02-18 07:00:00|1.6
2005-02-19 07:00:00|0.8
2005-02-20 07:00:00|1.4
2005-02-21 07:00:00|3.3
2005-02-22 07:00:00|2.6
2005-02-23 07:00:00|3.2
2005-02-24 07:00:00|4.2
2005-02-25 07:00:00|4.5
2005-02-26 07:00:00|3.6
2005-02-27 07:00:00|3.8
2005-02-28 07:00:00|0.9
2005-03-01 07:00:00|0.6
2005-03-02 07:00:00|1.3
2005-03-03 07:00:00|0.5
2005-03-04 07:00:00|0.3
2005-03-05 07:00:00|1.5
2005-03-06 07:00:00|0.3
2005-03-07 07:00:00|0.7
2005-03-17 07:00:00|0.3
2005-03-18 07:00:00|2.7
2005-03-21 07:00:00|1.5
2005-03-22 07:00:00|0.9
2005-03-23 07:00:00|2.8
2005-03-24 07:00:00|2.7
2005-03-25 07:00:00|0.6
2005-03-26 07:00:00|1.0
2005-03-27 07:00:00|0.9
2005-03-28 07:00:00|1.4
2005-03-29 07:00:00|0.4
2005-03-30 07:00:00|0.3
2005-03-31 07:00:00|0.1
2005-04-01 07:00:00|0.7
2005-04-02 07:00:00|2.3
2005-04-03 07:00:00|0.2
2005-04-04 07:00:00|1.2
2005-04-05 07:00:00|0.9
2005-04-06 07:00:00|0.4
2005-04-07 07:00:00|3.1
2005-04-08 07:00:00|2.3
2005-04-09 07:00:00|0.2
2005-04-10 07:00:00|3.8
2005-04-13 07:00:00|1.5
2005-04-14 07:00:00|1.4
2005-04-15 07:00:00|1.4
2005-04-16 07:00:00|0.6
2005-04-17 07:00:00|1.0
2005-04-18 07:00:00|1.6
2005-04-19 07:00:00|2.5
2005-04-20 07:00:00|0.3
2005-04-21 07:00:00|2.7
2005-04-22 07:00:00|1.5
2005-04-23 07:00:00|0.3
2005-04-24 07:00:00|0.2
2005-04-25 07:00:00|2.0
2005-04-26 07:00:00|4.0
2005-04-27 07:00:00|2.0
2005-04-28 07:00:00|2.1
2005-04-29 07:00:00|2.5
2005-04-30 07:00:00|1.6
2005-05-01 07:00:00|3.0
2005-05-02 07:00:00|0.4
2005-05-03 07:00:00|0.5
2005-05-04 07:00:00|0.1
2005-05-05 07:00:00|0.2
2005-05-06 07:00:00|1.0
2005-05-08 07:00:00|0.7
2005-05-09 07:00:00|0.5
2005-05-10 07:00:00|1.2
2005-05-11 07:00:00|0.9
2005-05-12 07:00:00|3.1
2005-05-13 07:00:00|2.0
2005-05-14 07:00:00|1.3
2005-05-15 07:00:00|1.9
2005-05-16 07:00:00|0.1
2005-05-17 07:00:00|0.7
2005-05-18 07:00:00|0.4
2005-05-19 07:00:00|2.0
2005-05-20 07:00:00|8.4
2005-05-21 07:00:00|4.1
2005-05-22 07:00:00|0.3
2005-05-23 07:00:00|3.2
2005-05-24 07:00:00|0.3
2005-05-25 07:00:00|2.0
2005-05-26 07:00:00|2.0
2005-05-27 07:00:00|2.3
2005-05-29 07:00:00|1.3
2005-05-30 07:00:00|4.0
2005-05-31 07:00:00|0.3
2005-06-01 07:00:00|2.0
2005-06-02 07:00:00|2.0
2005-06-03 07:00:00|0.4
2005-06-04 07:00:00|2.0
2005-06-05 07:00:00|0.3
2005-06-06 07:00:00|2.0
2005-06-07 07:00:00|1.1
2005-06-09 07:00:00|1.3
2005-06-10 07:00:00|0.2
2005-06-11 07:00:00|1.0
2005-06-12 07:00:00|2.0
2005-06-13 07:00:00|0.2
2005-06-14 07:00:00|0.1
2005-06-15 07:00:00|2.8
2005-06-16 07:00:00|1.0
2005-06-17 07:00:00|1.0
2005-06-18 07:00:00|0.4
2005-06-19 07:00:00|0.9
2005-06-20 07:00:00|0.1
2005-06-21 07:00:00|0.3
2005-06-22 07:00:00|1.1
2005-06-23 07:00:00|0.5
2005-06-24 07:00:00|0.1
2005-06-25 07:00:00|1.0
2005-06-26 07:00:00|0.8
